Frame Rate:,29.9700299700
Frame Number,Timecode,content_val,delta_hue,delta_lum,delta_sat
54,00:00:01.802,0.6860984519675926,1.0863715277777777,0.6387532552083334,0.3331705729166667
55,00:00:01.835,0.6985496238425926,1.2545301649305556,0.6018880208333334,0.2392306857638889
56,00:00:01.869,0.5442798755787037,0.8201768663194444,0.5326063368055556,0.2800564236111111
57,00:00:01.902,0.7144368489583334,1.1507432725694444,0.6456163194444444,0.3469509548611111
58,00:00:01.935,0.7884928385416666,1.4264594184027777,0.6026746961805556,0.3363444010416667
59,00:00:01.969,0.5676902488425926,0.8203396267361112,0.5562065972222222,0.3265245225694444
60,00:00:02.002,0.7418891059027777,1.2037217881944444,0.6764322916666666,0.3455132378472222
61,00:00:02.035,0.7677318431712963,1.3678114149305556,0.6114908854166666,0.3238932291666667
62,00:00:02.069,0.5783600983796297,0.9197862413194444,0.552490234375,0.2628038194444444
63,00:00:02.102,0.747287326388889,1.258544921875,0.6529405381944444,0.3303765190972222
64,00:00:02.135,0.8131510416666666,1.4967176649305556,0.6108669704861112,0.3318684895833333
65,00:00:02.169,0.4829915364583333,0.6759982638888888,0.5125325520833334,0.2604437934027778
66,00:00:02.202,0.6291051793981481,0.9681260850694444,0.6300184461805556,0.2891710069444444
67,00:00:02.236,0.7232530381944443,1.3542209201388888,0.6244303385416666,0.1911078559027778
68,00:00:02.269,0.48517975983796297,0.7310384114583334,0.5502658420138888,0.17423502604166666
69,00:00:02.302,0.782443576388889,1.4502224392361112,0.5510525173611112,0.3460557725694444
70,00:00:02.336,0.6442509403935185,1.0316569010416667,0.6048990885416666,0.2961968315972222
71,00:00:02.369,0.8318684895833334,1.5148111979166667,0.6051974826388888,0.3755967881944444
72,00:00:02.402,0.5508987991898148,0.9181043836805556,0.4984266493055556,0.23616536458333334
73,00:00:02.436,0.7260290075231483,1.1457248263888888,0.6384548611111112,0.3939073350694444
74,00:00:02.469,0.7509765625,1.3272840711805556,0.5863444010416666,0.3393012152777778
75,00:00:02.502,0.5983072916666666,0.8893500434027778,0.5367024739583334,0.3688693576388889
76,00:00:02.536,0.61376953125,0.895263671875,0.6207411024305556,0.3253038194444444
77,00:00:02.569,0.6953938802083334,1.2856174045138888,0.569091796875,0.2314724392361111
78,00:00:02.603,0.5276873553240741,0.8043619791666666,0.5471733940972222,0.23152669270833334
79,00:00:02.636,0.6733036747685185,1.0881618923611112,0.6640353732638888,0.2677137586805556
80,00:00:02.669,0.7821813512731483,1.4190266927083333,0.6356336805555556,0.2918836805555556
81,00:00:02.703,0.5669939959490741,0.9015028211805556,0.5414767795138888,0.2580023871527778
82,00:00:02.736,0.7502350983796298,1.2655436197916667,0.6439344618055556,0.3412272135416667
83,00:00:02.769,0.7452076099537037,1.372314453125,0.5923665364583334,0.2709418402777778
84,00:00:02.803,0.5943377459490741,0.9383409288194444,0.5296766493055556,0.3149956597222222
85,00:00:02.836,0.6847601996527778,1.0818142361111112,0.6342230902777778,0.3382432725694444
86,00:00:02.870,0.8079607928240741,1.5165744357638888,0.6149631076388888,0.2923448350694444
87,00:00:02.903,0.6011013454861112,0.9277615017361112,0.5663519965277778,0.3091905381944444
88,00:00:02.936,0.6716399016203703,0.9940321180555556,0.6606987847222222,0.3601888020833333
89,00:00:02.970,0.8158637152777777,1.409912109375,0.6014539930555556,0.4362250434027778
90,00:00:03.003,0.5451027199074074,0.8181694878472222,0.5521918402777778,0.2649468315972222
91,00:00:03.036,0.6739637586805555,1.0749240451388888,0.6041666666666666,0.3428005642361111
92,00:00:03.070,0.7805989583333334,1.3783637152777777,0.6063910590277778,0.3570421006944444
93,00:00:03.103,0.6380027488425926,1.0304361979166667,0.5417209201388888,0.3418511284722222
94,00:00:03.136,0.8309823495370371,1.4740397135416667,0.62841796875,0.3904893663194444
95,00:00:03.170,0.7615379050925926,1.2331271701388888,0.7125922309027778,0.3388943142361111
96,00:00:03.203,0.7608235677083334,1.3875054253472223,0.6259765625,0.2689887152777778
97,00:00:03.237,0.5679796006944444,0.9268120659722222,0.5307345920138888,0.2463921440972222
98,00:00:03.270,0.7760326244212963,1.3889973958333333,0.5701226128472222,0.3689778645833333
99,00:00:03.303,0.6730052806712963,1.0848253038194444,0.6452094184027778,0.2889811197916667
100,00:00:03.337,0.7582465277777777,1.3514539930555556,0.6141493055555556,0.3091362847222222
101,00:00:03.370,0.6200267650462963,1.0384928385416667,0.5636393229166666,0.2579481336805556
102,00:00:03.403,0.8076262297453703,1.3918728298611112,0.6406792534722222,0.3903266059027778
103,00:00:03.437,0.8460467303240741,1.5855034722222223,0.6128472222222222,0.3397894965277778
104,00:00:03.470,0.5946632667824073,0.8632541232638888,0.5599229600694444,0.3608127170138889
105,00:00:03.504,0.8067039207175926,1.2635091145833333,0.6543240017361112,0.5022786458333334
106,00:00:03.537,0.7845142505787037,1.4468044704861112,0.6185709635416666,0.2881673177083333
107,00:00:03.570,0.564010054976852,0.8883734809027778,0.5264485677083334,0.2772081163194444
108,00:00:03.604,0.6852756076388888,1.0745713975694444,0.6940646701388888,0.2871907552083333
109,00:00:03.637,0.7704897280092592,1.4325086805555556,0.6639811197916666,0.21497938368055555
110,00:00:03.670,0.677445023148148,1.1633029513888888,0.5988226996527778,0.2702094184027778
111,00:00:03.704,0.7303512008101852,1.2255045572916667,0.6805013020833334,0.2850477430555556
112,00:00:03.737,0.8235134548611112,1.5155436197916667,0.6206597222222222,0.3343370225694444
113,00:00:03.770,0.5912543402777778,0.9337022569444444,0.5393880208333334,0.3006727430555556
114,00:00:03.804,0.7572157118055555,1.4264594184027777,0.5525173611111112,0.2926703559027778
115,00:00:03.837,0.7100784866898149,1.028564453125,0.6512315538194444,0.450439453125
116,00:00:03.871,0.880958839699074,1.5237630208333333,0.6547037760416666,0.4644097222222222
117,00:00:03.904,0.6385181568287037,0.94580078125,0.5819227430555556,0.3878309461805556
118,00:00:03.937,0.7688169126157408,1.2003038194444444,0.6800130208333334,0.4261338975694444
119,00:00:03.971,0.8857060185185185,1.6433919270833333,0.6724175347222222,0.34130859375
120,00:00:04.004,0.7300437644675926,1.0734320746527777,0.611328125,0.50537109375
121,00:00:04.037,0.6916956018518517,1.0772298177083333,0.6222601996527778,0.3755967881944444
122,00:00:04.071,0.7962962962962963,1.4227973090277777,0.607421875,0.3586697048611111
123,00:00:04.104,0.5389720775462963,0.7856987847222222,0.5245225694444444,0.3066948784722222
124,00:00:04.137,0.7711588541666666,1.1740180121527777,0.6534288194444444,0.4860297309027778
125,00:00:04.171,0.9773039641203703,1.8414713541666667,0.6555989583333334,0.4348415798611111
126,00:00:04.204,0.6502278645833334,1.0211046006944444,0.6056315104166666,0.3239474826388889
127,00:00:04.238,0.7230812355324074,1.0970865885416667,0.630126953125,0.4420301649305556
128,00:00:04.271,0.8049135561342592,1.4423828125,0.5979275173611112,0.3744303385416667
129,00:00:04.304,0.6543059172453703,1.033203125,0.5153537326388888,0.4143608940972222
130,00:00:04.338,0.7039659288194445,1.0718044704861112,0.6471625434027778,0.3929307725694444
131,00:00:04.371,0.815456814236111,1.4496799045138888,0.6340603298611112,0.3626302083333333
132,00:00:04.404,0.6610695167824074,1.0449490017361112,0.5855305989583334,0.3527289496527778
133,00:00:04.438,0.7240035445601851,1.1206325954861112,0.6462131076388888,0.4051649305555556
134,00:00:04.471,0.8795663339120371,1.5966796875,0.6528049045138888,0.3892144097222222
135,00:00:04.505,0.5745442708333334,0.9028862847222222,0.5737575954861112,0.24698893229166666
136,00:00:04.538,0.7115885416666666,1.0806206597222223,0.672607421875,0.3815375434027778
137,00:00:04.571,0.8198603877314815,1.3960232204861112,0.6505805121527778,0.4129774305555556
138,00:00:04.605,0.6615849247685185,0.9805230034722222,0.6030544704861112,0.4011773003472222
139,00:00:04.638,0.9178331163194445,1.533935546875,0.639892578125,0.5796712239583334
140,00:00:04.671,0.7321234809027777,1.0146213107638888,0.6891276041666666,0.4926215277777778
141,00:00:04.705,0.8571596498842592,1.4291178385416667,0.6439073350694444,0.4984537760416667
142,00:00:04.738,0.6085159866898148,0.8794487847222222,0.5900336371527778,0.3560655381944444
143,00:00:04.771,0.8120026765046297,1.263427734375,0.6756998697916666,0.4968804253472222
144,00:00:04.805,0.8987449363425927,1.608154296875,0.6297200520833334,0.4583604600694444
145,00:00:04.838,0.6258951822916666,0.8845486111111112,0.5597601996527778,0.4333767361111111
146,00:00:04.872,0.8171748408564815,1.4134657118055556,0.612060546875,0.4259982638888889
147,00:00:04.905,0.7981770833333334,1.2605251736111112,0.6777886284722222,0.4562174479166667
148,00:00:04.938,0.8348072193287037,1.5244683159722223,0.6372612847222222,0.3426920572916667
149,00:00:04.972,0.5656286168981481,0.8256022135416666,0.5511610243055556,0.3201226128472222
150,00:00:05.005,0.6482566550925927,0.9497884114583334,0.6118435329861112,0.3831380208333333
151,00:00:05.038,0.7498643663194445,1.2415093315972223,0.6160753038194444,0.3920084635416667
152,00:00:05.072,0.5582591869212963,0.8441840277777778,0.5476888020833334,0.2829047309027778
153,00:00:05.105,0.66552734375,0.9334309895833334,0.5948621961805556,0.4682888454861111
154,00:00:05.138,0.8105830439814815,1.4593912760416667,0.6398111979166666,0.3325466579861111
155,00:00:05.172,0.5845178674768519,0.8838161892361112,0.5900607638888888,0.2796766493055556
156,00:00:05.205,0.6075394241898149,1.1185709635416667,0.4990776909722222,0.20496961805555555
157,00:00:05.239,0.5677806712962963,0.8407931857638888,0.589599609375,0.27294921875
158,00:00:05.272,0.7394929108796297,1.3655870225694444,0.6694064670138888,0.18348524305555555
159,00:00:05.305,0.5876374421296297,0.9654134114583334,0.6156412760416666,0.1818576388888889
160,00:00:05.339,3.5137080439814814,7.222900390625,2.166476779513889,1.1517469618055556
161,00:00:05.372,0.7912507233796297,1.261474609375,0.5356987847222222,0.5765787760416666
162,00:00:05.405,0.8363353587962963,1.3417697482638888,0.6362033420138888,0.5310329861111112
163,00:00:05.439,0.6620551215277778,0.9095323350694444,0.5276692708333334,0.5489637586805556
164,00:00:05.472,0.8000669126157408,1.1407335069444444,0.5965983072916666,0.6628689236111112
165,00:00:05.506,1.0033908420138888,1.8065863715277777,0.6049533420138888,0.5986328125
166,00:00:05.539,0.6626609519675926,1.0080023871527777,0.5598958333333334,0.4200846354166667
167,00:00:05.572,0.7575593171296297,1.1549750434027777,0.6372612847222222,0.4804416232638889
168,00:00:05.606,0.9435221354166666,1.7242567274305556,0.6457248263888888,0.4605848524305556
169,00:00:05.639,0.6859085648148148,0.8468424479166666,0.5939127604166666,0.6169704861111112
170,00:00:05.672,0.7497829861111112,1.1982693142361112,0.6052517361111112,0.4458279079861111
171,00:00:05.706,0.9610460069444445,1.7092827690972223,0.6371256510416666,0.5367296006944444
172,00:00:05.739,0.6716218171296297,1.0301106770833333,0.6044650607638888,0.3802897135416667
173,00:00:05.772,0.9374638310185185,1.6162109375,0.7059461805555556,0.490234375
174,00:00:05.806,0.7472963686342592,1.2096082899305556,0.5734320746527778,0.4588487413194444
175,00:00:05.839,0.7933666087962964,1.1998697916666667,0.7033962673611112,0.4768337673611111
176,00:00:05.873,0.8522587528935185,1.5258517795138888,0.6385904947916666,0.392333984375
177,00:00:05.906,0.6846607349537037,1.0812174479166667,0.578857421875,0.3939073350694444
178,00:00:05.939,0.7567726417824074,1.2528483072916667,0.6138780381944444,0.4035915798611111
179,00:00:05.973,0.9560366030092592,1.6177029079861112,0.6166449652777778,0.6337619357638888
180,00:00:06.006,0.7092646846064815,1.0887858072916667,0.5629340277777778,0.47607421875
181,00:00:06.039,0.9265860098379629,1.7275933159722223,0.6027289496527778,0.4494357638888889
182,00:00:06.073,0.8045066550925926,1.2069769965277777,0.6804470486111112,0.5260959201388888
183,00:00:06.106,0.9359718605324074,1.6006130642361112,0.66162109375,0.5456814236111112
184,00:00:06.139,0.7123933015046298,1.0183648003472223,0.5753309461805556,0.5434841579861112
185,00:00:06.173,0.864474826388889,1.33447265625,0.6859266493055556,0.5730251736111112
186,00:00:06.206,0.8917733651620369,1.5142686631944444,0.6503363715277778,0.5107150607638888
187,00:00:06.240,0.6157045717592592,0.8858506944444444,0.5840928819444444,0.3771701388888889
188,00:00:06.273,0.9480794270833334,1.5461968315972223,0.7510850694444444,0.5469563802083334
189,00:00:06.306,0.9493001302083334,1.71484375,0.6873643663194444,0.4456922743055556
190,00:00:06.340,0.6304976851851852,0.9875759548611112,0.6225043402777778,0.2814127604166667
191,00:00:06.373,0.8245713975694443,1.2935926649305556,0.7503797743055556,0.4297417534722222
192,00:00:06.406,0.8678204571759259,1.5244683159722223,0.7020941840277778,0.3768988715277778
193,00:00:06.440,0.6438982928240741,0.9359537760416666,0.6052788628472222,0.3904622395833333
194,00:00:06.473,0.8085847077546298,1.1482204861111112,0.6656358506944444,0.6118977864583334
195,00:00:06.506,0.7869556568287037,1.2776421440972223,0.6338161892361112,0.4494086371527778
196,00:00:06.540,0.6196198640046297,0.9548611111111112,0.5857204861111112,0.3182779947916667
197,00:00:06.573,0.9268753616898149,1.5865342881944444,0.6318901909722222,0.5622016059027778
198,00:00:06.607,0.7998860677083334,1.1657443576388888,0.6792263454861112,0.5546875
199,00:00:06.640,0.9271104600694445,1.6098361545138888,0.6568196614583334,0.5146755642361112
200,00:00:06.673,0.6789912471064815,1.0035536024305556,0.5866156684027778,0.4468044704861111
201,00:00:06.707,0.7957628038194443,1.1946885850694444,0.6461317274305556,0.5464680989583334
202,00:00:06.740,0.9133752893518517,1.5698784722222223,0.6246744791666666,0.5455729166666666
203,00:00:06.773,0.7386791087962963,1.130126953125,0.5653483072916666,0.5205620659722222
204,00:00:06.807,0.7788990162037037,1.2486707899305556,0.6310221354166666,0.4570041232638889
205,00:00:06.840,0.9256094473379629,1.62255859375,0.619384765625,0.5348849826388888
206,00:00:06.874,0.7734736689814815,1.0824381510416667,0.5709092881944444,0.6670735677083334
207,00:00:06.907,0.8438404224537037,1.2609049479166667,0.712890625,0.5577256944444444
208,00:00:06.940,0.9292173032407408,1.5822482638888888,0.6451280381944444,0.5602756076388888
209,00:00:06.974,0.6362033420138888,0.9092881944444444,0.5729709201388888,0.4263509114583333
210,00:00:07.007,0.7044451678240741,0.9788411458333334,0.6513129340277778,0.4831814236111111
211,00:00:07.040,0.8636700665509259,1.5045844184027777,0.6625434027777778,0.4238823784722222
212,00:00:07.074,0.623291015625,0.9046766493055556,0.6094835069444444,0.355712890625
213,00:00:07.107,0.8644657841435186,1.5057508680555556,0.6477593315972222,0.4398871527777778
214,00:00:07.140,0.8535698784722222,1.3625217013888888,0.7456597222222222,0.4525282118055556
215,00:00:07.174,0.9395797164351852,1.7007378472222223,0.7010091145833334,0.4169921875
216,00:00:07.207,0.619140625,0.98291015625,0.6206597222222222,0.2538519965277778
217,00:00:07.241,0.7858434606481483,1.3066677517361112,0.701416015625,0.3494466145833333
218,00:00:07.274,0.8230523003472222,1.3981391059027777,0.6574978298611112,0.4135199652777778
219,00:00:07.307,0.6452094184027778,0.9551323784722222,0.6072862413194444,0.3732096354166667
220,00:00:07.341,0.6873010706018517,0.9996473524305556,0.637451171875,0.4248046875
221,00:00:07.374,0.8390209056712963,1.4149034288194444,0.6573350694444444,0.44482421875
222,00:00:07.407,0.6613859953703703,0.8951822916666666,0.5941569010416666,0.4948187934027778
223,00:00:07.441,0.8234411168981483,1.2144097222222223,0.6926540798611112,0.5632595486111112
224,00:00:07.474,0.8209816261574074,1.3980577256944444,0.7105034722222222,0.3543836805555556
225,00:00:07.508,0.6473885995370371,1.0011393229166667,0.6165907118055556,0.3244357638888889
226,00:00:07.541,0.5845902054398149,0.8203938802083334,0.5640462239583334,0.3693305121527778
227,00:00:07.574,0.7302607783564815,1.3325466579861112,0.6245659722222222,0.2336697048611111
228,00:00:07.608,0.5445149739583334,0.8388129340277778,0.5644259982638888,0.23030598958333334
229,00:00:07.641,17.893663194444443,20.445068359375,31.74875217013889,1.4871690538194444
230,00:00:07.674,22.792751736111114,26.406602647569443,39.276936848958336,2.6947157118055554
231,00:00:07.708,31.664225260416668,39.042697482638886,52.477701822916664,3.4722764756944446
232,00:00:07.741,46.753318504050924,59.89569769965278,73.37972005208333,6.984537760416667
233,00:00:07.774,132.55601671006943,58.66411675347222,131.50794813368054,207.49598524305554
234,00:00:07.808,69.09468135127315,58.423122829861114,94.69235568576389,54.16856553819444
235,00:00:07.841,60.69098126446759,56.149576822916664,75.79079861111111,50.132568359375
236,00:00:07.875,47.67370153356482,57.910888671875,46.161865234375,38.94835069444444
237,00:00:07.908,38.60112847222222,46.64520941840278,36.120524088541664,33.03765190972222
238,00:00:07.941,42.264485677083336,52.84521484375,35.844943576388886,38.103298611111114
239,00:00:07.975,1.5430139612268519,2.8566351996527777,0.6521809895833334,1.1202256944444444
240,00:00:08.008,9.930257161458334,19.85175238715278,2.7151963975694446,7.223822699652778
241,00:00:08.041,0.5909921151620371,1.0910915798611112,0.23817274305555555,0.4437120225694444
242,00:00:08.075,0.37894241898148145,0.8010796440972222,0.1123318142361111,0.2234157986111111
243,00:00:08.108,1.606761791087963,3.3745659722222223,0.3355034722222222,1.1102159288194444
244,00:00:08.141,2.410337094907407,4.770697699652778,0.4981825086805556,1.9621310763888888
245,00:00:08.175,1.7609320746527777,3.5944010416666665,0.4042426215277778,1.2841525607638888
246,00:00:08.208,1.2164171006944444,2.310574001736111,0.3087836371527778,1.0298936631944444
247,00:00:08.242,0.35162579571759256,0.7275390625,0.09187825520833333,0.23546006944444445
248,00:00:08.275,0.575900607638889,1.1175944010416667,0.1762966579861111,0.4338107638888889
249,00:00:08.308,0.23171657986111113,0.5126953125,0.05677625868055555,0.1256781684027778
250,00:00:08.342,0.10279224537037036,0.2134331597222222,0.031195746527777776,0.0637478298611111
251,00:00:08.375,0.04126880787037037,0.07036675347222222,0.020073784722222224,0.033365885416666664
252,00:00:08.408,0.024332682291666668,0.03624131944444445,0.014594184027777778,0.022162543402777776
253,00:00:08.442,0.018663194444444444,0.04261610243055555,0.005208333333333333,0.008165147569444444
254,00:00:08.475,0.01809353298611111,0.03493923611111111,0.006971571180555556,0.012369791666666666
255,00:00:08.508,0.7368887442129629,1.5803765190972223,0.16031901041666666,0.469970703125
256,00:00:08.542,0.38331886574074076,0.8305392795138888,0.08634440104166667,0.23307291666666666
257,00:00:08.575,0.047299985532407406,0.07188585069444445,0.023491753472222224,0.04652235243055555
258,00:00:08.609,0.19671404803240744,0.3592936197916667,0.07166883680555555,0.1591796875
259,00:00:08.642,0.10843460648148147,0.2087944878472222,0.0380859375,0.07842339409722222
260,00:00:08.675,0.0035445601851851853,0.006483289930555556,0.0023600260416666665,0.0017903645833333333
261,00:00:08.709,0.02399811921296296,0.047553168402777776,0.009087456597222222,0.015353732638888888
262,00:00:08.742,0.001175491898148148,0.0007052951388888889,0.0013020833333333333,0.0015190972222222222
263,00:00:08.775,0.001247829861111111,0.0009494357638888889,0.0011393229166666667,0.0016547309027777778
264,00:00:08.809,0.008409288194444444,0.016927083333333332,0.0028211805555555555,0.005479600694444444
265,00:00:08.842,0.0003436053240740741,0.00013563368055555556,0.0008409288194444445,5.425347222222222e-05
266,00:00:08.876,0.003002025462962963,0.005832248263888889,0.0030653211805555555,0.00010850694444444444
267,00:00:08.909,0.004602502893518518,0.006781684027777778,0.0033094618055555555,0.003716362847222222
268,00:00:08.942,0.0006239149305555556,0.0005425347222222222,0.0011393229166666667,0.00018988715277777778
269,00:00:08.976,0.0005063657407407407,5.425347222222222e-05,0.0013292100694444445,0.00013563368055555556
270,00:00:09.009,0.005506727430555556,0.007568359375,0.004150390625,0.004801432291666667
271,00:00:09.042,0.0003255208333333333,5.425347222222222e-05,0.0008138020833333334,0.00010850694444444444
272,00:00:09.076,0.06058304398148148,0.123046875,0.024142795138888888,0.03455946180555555
273,00:00:09.109,0.04796006944444444,0.10332573784722222,0.017768012152777776,0.022786458333333332
274,00:00:09.142,0.009015118634259259,0.017415364583333332,0.002875434027777778,0.006754557291666667
275,00:00:09.176,0.005154079861111111,0.004123263888888889,0.004937065972222222,0.006401909722222222
276,00:00:09.209,0.018066406249999997,0.035101996527777776,0.005045572916666667,0.014051649305555556
277,00:00:09.243,0.06183087384259259,0.15006510416666666,0.007731119791666667,0.027696397569444444
278,00:00:09.276,8.138020833333333e-05,0.0,0.00013563368055555556,0.00010850694444444444
279,00:00:09.309,0.003029152199074074,0.0026041666666666665,0.002387152777777778,0.004096137152777778
280,00:00:09.343,0.0002803096064814815,0.00010850694444444444,0.00043402777777777775,0.00029839409722222225
281,00:00:09.376,0.008707682291666666,0.019422743055555556,0.001953125,0.004747178819444444
282,00:00:09.409,0.001148365162037037,0.0009223090277777778,0.0010579427083333333,0.00146484375
283,00:00:09.443,3.616898148148148e-05,0.0,8.138020833333333e-05,2.712673611111111e-05
284,00:00:09.476,0.0010127314814814814,0.0013292100694444445,0.0008680555555555555,0.0008409288194444445
285,00:00:09.510,3.616898148148148e-05,0.0,8.138020833333333e-05,2.712673611111111e-05
286,00:00:09.543,0.0005063657407407407,0.00043402777777777775,0.00037977430555555556,0.0007052951388888889
287,00:00:09.576,0.0006691261574074073,0.0006510416666666666,0.0005967881944444445,0.0007595486111111111
288,00:00:09.610,0.00043402777777777775,0.000244140625,0.0006239149305555555,0.00043402777777777775
289,00:00:09.643,0.005298755787037038,0.008409288194444444,0.003228081597222222,0.004258897569444444
290,00:00:09.676,0.0006239149305555555,0.0006510416666666666,0.0008680555555555555,0.00035264756944444444
291,00:00:09.710,0.002070674189814815,0.005262586805555556,0.0007052951388888889,0.000244140625
292,00:00:09.743,0.00514503761574074,0.011474609375,0.0013563368055555555,0.0026041666666666665
293,00:00:09.776,0.0002079716435185185,0.00013563368055555556,0.00035264756944444444,0.00013563368055555556
294,00:00:09.810,0.00037977430555555556,2.712673611111111e-05,0.0007595486111111111,0.00035264756944444444
295,00:00:09.843,0.0005515769675925925,0.0002712673611111111,0.000732421875,0.0006510416666666666
296,00:00:09.877,0.003191912615740741,0.001736111111111111,0.0008409288194444445,0.006998697916666667
297,00:00:09.910,0.004159432870370371,0.0006781684027777778,0.002739800347222222,0.009060329861111112
298,00:00:09.943,0.00037977430555555556,5.425347222222222e-05,0.0009494357638888889,0.00013563368055555556
299,00:00:09.977,0.00999168113425926,0.009901258680555556,0.005045572916666667,0.015028211805555556
300,00:00:10.010,0.021954571759259255,0.03870985243055555,0.011447482638888888,0.015706380208333332
301,00:00:10.043,0.014639395254629631,0.015462239583333334,0.011338975694444444,0.017116970486111112
302,00:00:10.077,0.02688259548611111,0.054361979166666664,0.012125651041666666,0.01416015625
303,00:00:10.110,0.21176938657407407,0.4365234375,0.05162217881944445,0.1471625434027778
304,00:00:10.143,0.12449363425925926,0.263671875,0.03757052951388889,0.0722384982638889
305,00:00:10.177,0.011474609375,0.021240234375,0.004828559027777778,0.008355034722222222
306,00:00:10.210,0.6819661458333334,1.5706108940972223,0.105224609375,0.3700629340277778
307,00:00:10.244,0.25019892939814814,0.5420735677083334,0.050211588541666664,0.15831163194444445
