Frame Rate:,29.9699404187
Frame Number,Timecode,content_val,delta_hue,delta_lum,delta_sat
181,00:00:06.039,0.0,0.0,0.0,0.0
182,00:00:06.073,0.0025895638629283486,0.003066588785046729,0.0014602803738317756,0.003241822429906542
183,00:00:06.106,0.012918613707165108,0.024065420560747664,0.004906542056074766,0.009783878504672897
184,00:00:06.139,0.0,0.0,0.0,0.0
185,00:00:06.173,0.009783878504672897,0.01705607476635514,0.004877336448598131,0.00741822429906542
186,00:00:06.206,0.003903816199376947,0.0028621495327102804,0.003008177570093458,0.005841121495327103
187,00:00:06.240,0.0,0.0,0.0,0.0
188,00:00:06.273,0.011779595015576324,0.023539719626168226,0.0036507009345794392,0.008148364485981309
189,00:00:06.306,0.014787772585669781,0.025730140186915888,0.006133177570093458,0.0125
190,00:00:06.340,6.814641744548287e-05,0.0,0.00011682242990654206,8.761682242990654e-05
191,00:00:06.373,0.006094236760124611,0.003241822429906542,0.004877336448598131,0.01016355140186916
192,00:00:06.406,1.6380646417445484,2.0659754672897197,0.9220794392523365,1.9261390186915888
193,00:00:06.440,0.1359326323987539,0.20662967289719625,0.051255841121495324,0.14991238317757008
194,00:00:06.473,0.0038161993769470406,0.00227803738317757,0.002891355140186916,0.006279205607476635
195,00:00:06.507,0.11740654205607476,0.16194509345794392,0.04018691588785047,0.1500876168224299
196,00:00:06.540,0.009443146417445482,0.010192757009345795,0.004643691588785047,0.013492990654205608
197,00:00:06.573,5.8411214953271024e-05,0.0,8.761682242990654e-05,8.761682242990654e-05
198,00:00:06.607,0.06895443925233645,0.09269859813084112,0.017494158878504674,0.09667056074766354
199,00:00:06.640,0.03371300623052959,0.05005841121495327,0.010893691588785047,0.04018691588785047
200,00:00:06.673,0.01313278816199377,0.011565420560747663,0.005432242990654206,0.02240070093457944
201,00:00:06.707,0.03145443925233645,0.036711448598130844,0.013054906542056075,0.04459696261682243
202,00:00:06.740,0.016832165109034267,0.014661214953271029,0.00794392523364486,0.027891355140186917
203,00:00:06.773,0.0001849688473520249,0.0,0.0002044392523364486,0.00035046728971962614
204,00:00:06.807,0.029176401869158878,0.039632009345794396,0.009637850467289719,0.038259345794392524
205,00:00:06.840,0.06983060747663551,0.10849883177570094,0.02415303738317757,0.07683995327102804
206,00:00:06.874,0.0,0.0,0.0,0.0
207,00:00:06.907,0.03196066978193146,0.04109228971962617,0.01796144859813084,0.03682827102803738
208,00:00:06.940,1.7948890186915885,2.3114193925233644,0.9425817757009346,2.1306658878504674
209,00:00:06.974,0.14075155763239877,0.19742990654205608,0.053008177570093455,0.17181658878504674
210,00:00:07.007,0.04040109034267913,0.05814836448598131,0.01542056074766355,0.047634345794392526
211,00:00:07.040,0.11219820872274144,0.12552570093457943,0.04675817757009346,0.16431074766355142
212,00:00:07.074,0.023296339563862928,0.03519275700934579,0.011244158878504672,0.023452102803738318
213,00:00:07.107,0.0015284267912772586,0.0004088785046728972,0.0011682242990654205,0.003008177570093458
214,00:00:07.140,0.08383956386292835,0.11188668224299066,0.022751168224299064,0.11688084112149533
215,00:00:07.174,0.018837616822429907,0.02076518691588785,0.010280373831775701,0.02546728971962617
216,00:00:07.207,0.0008274922118380062,0.00014602803738317756,0.0007885514018691589,0.0015478971962616822
217,00:00:07.241,0.017192367601246105,0.024328271028037383,0.00832359813084112,0.018925233644859814
218,00:00:07.274,0.08144470404984423,0.12473714953271028,0.038843457943925234,0.0807535046728972
219,00:00:07.307,0.0002920560747663551,0.00014602803738317756,0.0,0.0007301401869158878
220,00:00:07.341,0.051674454828660434,0.07292640186915887,0.027628504672897198,0.054468457943925234
221,00:00:07.374,0.035864485981308404,0.04798481308411215,0.02082359813084112,0.03878504672897196
222,00:00:07.407,0.0022585669781931463,0.0014894859813084113,0.0021320093457943925,0.0031542056074766356
223,00:00:07.441,0.03532904984423676,0.04328271028037383,0.02181658878504673,0.04088785046728972
224,00:00:07.474,1.7377628504672897,2.243603971962617,0.9745327102803738,1.9951518691588785
225,00:00:07.508,0.1393983644859813,0.21822429906542057,0.051985981308411214,0.14798481308411215
226,00:00:07.541,0.0017133956386292833,0.001139018691588785,0.0007593457943925234,0.003241822429906542
227,00:00:07.574,0.14174454828660435,0.18858060747663552,0.04842289719626168,0.1882301401869159
228,00:00:07.608,0.017357866043613706,0.020560747663551402,0.007564252336448598,0.02394859813084112
229,00:00:07.641,0.0003796728971962617,0.0,0.0004380841121495327,0.0007009345794392523
230,00:00:07.674,0.04886098130841121,0.07310163551401869,0.017610981308411214,0.055870327102803735
231,00:00:07.708,0.0561623831775701,0.09170560747663552,0.02570093457943925,0.051080607476635516
232,00:00:07.741,9.735202492211838e-05,0.0,0.00011682242990654206,0.00017523364485981307
233,00:00:07.774,0.03317757009345794,0.055432242990654204,0.017552570093457943,0.02654789719626168
234,00:00:07.808,0.028173676012461058,0.0397196261682243,0.014369158878504673,0.030432242990654206
235,00:00:07.841,0.001966510903426791,0.0008469626168224299,0.0007885514018691589,0.004264018691588785
236,00:00:07.875,0.028407320872274145,0.03878504672897196,0.015478971962616822,0.030957943925233645
237,00:00:07.908,0.020492601246105923,0.020356308411214954,0.015245327102803739,0.025876168224299067
238,00:00:07.941,0.0021028037383177575,0.0016939252336448597,0.0013434579439252337,0.0032710280373831778
239,00:00:07.975,0.021125389408099687,0.021466121495327103,0.01536214953271028,0.02654789719626168
240,00:00:08.008,1.6937013239875391,2.1448306074766355,0.9570677570093458,1.9792056074766355
241,00:00:08.041,0.15514992211838008,0.2374123831775701,0.05365070093457944,0.17438668224299064
242,00:00:08.075,3.8940809968847354e-05,0.0,5.841121495327103e-05,5.841121495327103e-05
243,00:00:08.108,0.11364875389408101,0.14634929906542057,0.047809579439252334,0.1467873831775701
244,00:00:08.141,0.043214563862928344,0.04585280373831776,0.017757009345794394,0.06603387850467289
245,00:00:08.175,0.0018983644859813086,0.0010514018691588785,0.0011974299065420561,0.0034462616822429908
246,00:00:08.208,0.055899532710280385,0.0709696261682243,0.017406542056074767,0.07932242990654205
247,00:00:08.242,0.027170950155763245,0.029205607476635514,0.008148364485981309,0.0441588785046729
248,00:00:08.275,0.0,0.0,0.0,0.0
249,00:00:08.308,54.95360202492211,50.59994158878504,54.76477803738318,59.49608644859813
250,00:00:08.342,54.717825155763244,51.772867990654206,54.29185163551402,58.0887558411215
251,00:00:08.375,53.68742211838006,51.9911214953271,52.85861565420561,56.212529205607474
252,00:00:08.408,52.15387461059189,52.19228971962617,50.167727803738316,54.10160630841121
253,00:00:08.442,52.41408683800623,52.96553738317757,49.48031542056075,54.79640771028038
254,00:00:08.475,54.15256035825545,52.83019859813084,50.79681658878505,58.830665887850465
255,00:00:08.509,50.33278816199377,47.23227219626168,47.88119158878504,55.88490070093458
256,00:00:08.542,46.52866043613707,43.03233060747664,43.984521028037385,52.5691296728972
257,00:00:08.575,43.339193925233644,39.46060163551402,41.420005841121494,49.13697429906542
258,00:00:08.609,40.74626168224299,36.081658878504676,39.01504088785047,47.142085280373834
259,00:00:08.642,0.8783489096573208,0.8190128504672897,0.8744742990654205,0.9415595794392523
260,00:00:08.675,1.572001557632399,2.114164719626168,1.0957943925233644,1.5060455607476635
261,00:00:08.709,1.9169781931464176,2.4785630841121495,1.3232768691588785,1.9490946261682243
262,00:00:08.742,1.4261876947040502,1.6342581775700935,1.031571261682243,1.612733644859813
263,00:00:08.775,1.4068827881619939,1.7403329439252337,1.0154789719626167,1.464836448598131
264,00:00:08.809,0.9660533489096572,1.2007009345794393,0.638785046728972,1.0586740654205606
265,00:00:08.842,0.3302667445482866,0.37526285046728974,0.23291471962616822,0.38262266355140184
266,00:00:08.876,0.6566978193146418,0.8071261682242991,0.4576518691588785,0.7053154205607477
267,00:00:08.909,0.07949766355140188,0.09427570093457945,0.05338785046728972,0.09082943925233646
268,00:00:08.942,0.08154205607476635,0.1110105140186916,0.04953271028037383,0.08408294392523365
269,00:00:08.976,0.311672507788162,0.432535046728972,0.20817757009345794,0.2943049065420561
270,00:00:09.009,0.065303738317757,0.07570093457943926,0.0490946261682243,0.07111565420560748
271,00:00:09.042,0.045190809968847355,0.048014018691588785,0.03764602803738318,0.049912383177570095
272,00:00:09.076,1.9649143302180685,2.7074766355140185,1.1586156542056074,2.0286507009345796
273,00:00:09.109,0.0755743769470405,0.10811915887850468,0.05306658878504673,0.06553738317757009
274,00:00:09.142,0.05077881619937694,0.09217289719626168,0.020356308411214954,0.039807242990654204
275,00:00:09.176,0.15346573208722739,0.2338785046728972,0.07946845794392524,0.1470502336448598
276,00:00:09.209,0.18391744548286604,0.23726635514018693,0.13449182242990654,0.17999415887850467
277,00:00:09.243,0.12157320872274142,0.16188668224299066,0.07827102803738317,0.12456191588785047
278,00:00:09.276,0.057535046728971966,0.09377920560747663,0.03872663551401869,0.04009929906542056
279,00:00:09.309,0.06360981308411214,0.09757593457943925,0.04731308411214953,0.045940420560747666
280,00:00:09.343,0.01234423676012461,0.014106308411214952,0.011039719626168225,0.011886682242990654
281,00:00:09.376,0.041102024922118376,0.05560747663551402,0.033498831775700934,0.03419976635514019
282,00:00:09.409,0.12822235202492213,0.16635514018691588,0.08933995327102803,0.12897196261682242
283,00:00:09.443,0.03394665109034268,0.03314836448598131,0.026314252336448598,0.04237733644859813
284,00:00:09.476,0.04873442367601247,0.05385514018691589,0.03785046728971963,0.05449766355140187
285,00:00:09.510,0.10435163551401867,0.0630841121495327,0.08276869158878504,0.16720210280373832
286,00:00:09.543,0.04858839563862929,0.05566588785046729,0.030782710280373833,0.05931658878504673
287,00:00:09.576,0.05108060747663551,0.06045560747663552,0.0360981308411215,0.05668808411214953
288,00:00:09.610,1.5811331775700934,2.1317757009345795,0.9578855140186916,1.6537383177570093
289,00:00:09.643,0.02991627725856698,0.044947429906542054,0.010455607476635514,0.03434579439252337
290,00:00:09.676,0.0017231308411214954,0.00026285046728971963,0.00254088785046729,0.002365654205607477
291,00:00:09.710,0.05757398753894081,0.08060747663551401,0.02161214953271028,0.07050233644859813
292,00:00:09.743,0.0025116822429906544,0.001985981308411215,0.00254088785046729,0.003008177570093458
293,00:00:09.776,0.0,0.0,0.0,0.0
294,00:00:09.810,0.008596183800623053,0.019421728971962617,0.00254088785046729,0.0038259345794392522
295,00:00:09.843,0.0099493769470405,0.016325934579439254,0.004322429906542056,0.009199766355140186
296,00:00:09.877,0.0004283489096573208,0.0,0.0007009345794392523,0.0005841121495327102
297,00:00:09.910,0.008323598130841122,0.007593457943925234,0.006454439252336449,0.010922897196261683
298,00:00:09.943,0.03972936137071651,0.04094626168224299,0.030607476635514018,0.047634345794392526
299,00:00:09.977,0.03517328660436137,0.03639018691588785,0.02240070093457944,0.04672897196261682
300,00:00:10.010,0.054088785046728975,0.05963785046728972,0.03431658878504673,0.06831191588785046
301,00:00:10.043,0.024727414330218064,0.03834696261682243,0.01165303738317757,0.024182242990654204
302,00:00:10.077,0.00826518691588785,0.020210280373831775,0.0014602803738317756,0.003125
303,00:00:10.110,0.02281931464174455,0.03422897196261682,0.013171728971962617,0.021057242990654205
304,00:00:10.143,1.178494937694704,1.560572429906542,0.7507885514018692,1.2241238317757008
305,00:00:10.177,0.04647585669781932,0.09129672897196262,0.01334696261682243,0.0347838785046729
306,00:00:10.210,0.0,0.0,0.0,0.0
307,00:00:10.244,0.06856503115264796,0.12421144859813084,0.02023948598130841,0.06124415887850467
308,00:00:10.277,0.006551791277258567,0.013230140186915889,0.0019567757009345795,0.0044684579439252334
309,00:00:10.310,0.5994353582554517,0.06343457943925233,0.6435163551401869,1.091355140186916
